Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA
26/09/10,Bolton,Man United,2.0,2.0,D,1.0,1.0,D,P Dowd,15.0,12.0,9.0,6.0,16.0,18.0,7.0,12.0,1.0,2.0,0.0,0.0,7.5,4.0,1.5,7.0,4.0,1.45,5.5,3.9,1.5,7.0,4.0,1.5,7.5,4.2,1.5
26/09/10,Newcastle,Stoke,1.0,2.0,A,1.0,0.0,H,M Jones,11.0,8.0,7.0,2.0,8.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0,1.91,3.4,4.2,1.9,3.3,3.95,2.0,3.3,3.3,1.95,3.4,4.0,1.95,3.5,4.0
26/09/10,Wolves,Aston Villa,1.0,2.0,A,0.0,1.0,A,M Halsey,14.0,10.0,12.0,8.0,15.0,19.0,5.0,4.0,1.0,2.0,0.0,0.0,2.88,3.25,2.5,2.7,3.2,2.5,2.6,3.2,2.5,2.8,3.1,2.6,2.88,3.3,2.6
02/10/10,Birmingham,Everton,0.0,2.0,A,0.0,0.0,D,P Dowd,6.0,11.0,3.0,6.0,5.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,2.88,3.1,2.63,2.65,3.1,2.6,2.55,3.2,2.55,2.7,3.1,2.7,2.88,3.25,2.62
02/10/10,Stoke,Blackburn,1.0,0.0,H,0.0,0.0,D,H Webb,18.0,7.0,11.0,4.0,8.0,13.0,8.0,6.0,2.0,3.0,0.0,0.0,2.25,3.2,3.4,2.25,3.1,3.2,2.2,3.2,3.0,2.3,3.2,3.2,2.3,3.25,3.4
02/10/10,Sunderland,Man United,0.0,0.0,D,0.0,0.0,D,C Foy,14.0,10.0,8.0,4.0,10.0,6.0,10.0,4.0,1.0,2.0,0.0,0.0,5.0,3.5,1.75,4.2,3.5,1.8,4.4,3.5,1.7,5.0,3.5,1.73,5.0,3.6,1.75
02/10/10,Tottenham,Aston Villa,2.0,1.0,H,1.0,1.0,D,M Clattenburg,19.0,13.0,10.0,4.0,12.0,19.0,10.0,4.0,1.0,3.0,0.0,0.0,1.91,3.5,4.0,1.9,3.45,3.75,1.85,3.4,3.8,1.95,3.4,3.8,1.95,3.5,4.0
02/10/10,West Brom,Bolton,1.0,1.0,D,0.0,0.0,D,P Walton,17.0,10.0,9.0,5.0,8.0,10.0,7.0,4.0,3.0,2.0,0.0,0.0,2.1,3.25,3.75,2.1,3.25,3.35,2.1,3.2,3.2,2.2,3.2,3.4,2.1,3.4,3.5
02/10/10,West Ham,Fulham,1.0,1.0,D,0.0,1.0,A,A Marriner,12.0,17.0,5.0,5.0,15.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0,2.25,3.25,3.3,2.25,3.2,3.05,2.3,3.2,2.8,2.38,3.2,3.0,2.3,3.3,3.25
02/10/10,Wigan,Wolves,2.0,0.0,H,0.0,0.0,D,L Mason,24.0,2.0,17.0,0.0,9.0,12.0,3.0,3.0,1.0,2.0,0.0,1.0,2.25,3.25,3.3,2.15,3.2,3.3,2.1,3.2,3.2,2.25,3.2,3.3,2.3,3.3,3.25
03/10/10,Chelsea,Arsenal,2.0,0.0,H,1.0,0.0,H,M Dean,11.0,13.0,6.0,5.0,7.0,12.0,10.0,10.0,1.0,1.0,0.0,0.0,1.73,3.6,5.0,1.65,3.75,4.75,1.75,3.4,4.3,1.73,3.75,4.5,1.73,3.75,5.0
03/10/10,Liverpool,Blackpool,1.0,2.0,A,0.0,2.0,A,M Jones,19.0,11.0,10.0,7.0,11.0,10.0,5.0,2.0,2.0,1.0,0.0,0.0,1.33,5.0,10.0,1.3,4.75,9.75,1.27,5.0,9.0,1.3,5.0,11.0,1.33,5.0,11.0
03/10/10,Man City,Newcastle,2.0,1.0,H,1.0,1.0,D,M Atkinson,9.0,8.0,5.0,4.0,11.0,13.0,4.0,4.0,3.0,2.0,0.0,0.0,1.44,4.0,8.5,1.4,4.4,7.25,1.43,3.9,7.0,1.4,4.5,8.0,1.44,4.4,8.5
16/10/10,Arsenal,Birmingham,2.0,1.0,H,1.0,1.0,D,M Atkinson,18.0,6.0,13.0,4.0,16.0,9.0,7.0,3.0,2.0,2.0,1.0,0.0,1.29,5.5,11.0,1.28,5.0,9.75,1.33,4.6,7.8,1.33,4.75,10.0,1.3,5.25,11.0
16/10/10,Aston Villa,Chelsea,0.0,0.0,D,0.0,0.0,D,L Mason,11.0,13.0,5.0,6.0,11.0,11.0,9.0,5.0,4.0,3.0,0.0,0.0,5.0,3.6,1.73,5.5,3.9,1.65,4.3,3.4,1.75,5.0,3.5,1.73,5.0,3.75,1.73
16/10/10,Bolton,Stoke,2.0,1.0,H,1.0,0.0,H,P Walton,11.0,8.0,6.0,3.0,10.0,8.0,5.0,6.0,2.0,2.0,1.0,0.0,2.2,3.2,3.5,2.15,3.25,3.25,2.15,3.1,3.1,2.25,3.2,3.3,2.25,3.3,3.5
16/10/10,Fulham,Tottenham,1.0,2.0,A,1.0,1.0,D,M Dean,11.0,14.0,5.0,6.0,9.0,10.0,4.0,11.0,1.0,1.0,0.0,0.0,2.88,3.25,2.5,3.0,3.3,2.4,2.7,3.2,2.4,2.88,3.2,2.5,2.88,3.25,2.6
16/10/10,Man United,West Brom,2.0,2.0,D,2.0,0.0,H,M Jones,16.0,7.0,9.0,2.0,10.0,7.0,3.0,2.0,1.0,2.0,0.0,0.0,1.25,5.75,12.0,1.22,5.75,11.0,1.25,5.0,10.0,1.29,5.0,11.0,1.25,6.0,13.0
16/10/10,Newcastle,Wigan,2.0,2.0,D,0.0,2.0,A,M Halsey,9.0,8.0,4.0,4.0,13.0,14.0,6.0,3.0,2.0,1.0,0.0,0.0,1.83,3.5,4.5,1.75,3.5,4.5,1.8,3.4,4.0,1.83,3.4,4.5,1.85,3.5,4.4
16/10/10,Wolves,West Ham,1.0,1.0,D,1.0,0.0,H,M Clattenburg,9.0,9.0,5.0,7.0,10.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,2.25,3.2,3.4,2.15,3.2,3.3,2.25,3.2,2.9,2.25,3.25,3.2,2.3,3.25,3.4
17/10/10,Blackpool,Man City,2.0,3.0,A,0.0,0.0,D,P Dowd,16.0,13.0,5.0,8.0,9.0,9.0,3.0,9.0,0.0,2.0,0.0,0.0,5.5,4.0,1.62,5.5,3.6,1.6,4.6,3.5,1.65,5.5,3.75,1.62,6.0,4.0,1.62
17/10/10,Everton,Liverpool,2.0,0.0,H,1.0,0.0,H,H Webb,9.0,15.0,6.0,9.0,10.0,9.0,8.0,7.0,2.0,2.0,0.0,0.0,2.4,3.25,3.0,2.45,3.3,2.95,2.5,3.2,2.6,2.4,3.2,3.0,2.4,3.12,3.1
18/10/10,Blackburn,Sunderland,0.0,0.0,D,0.0,0.0,D,L Probert,9.0,16.0,3.0,7.0,12.0,11.0,5.0,3.0,2.0,1.0,1.0,0.0,2.1,3.3,3.6,2.05,3.25,3.5,2.1,3.2,3.2,2.15,3.25,3.4,2.1,3.3,3.75
23/10/10,Birmingham,Blackpool,2.0,0.0,H,1.0,0.0,H,A Taylor,17.0,14.0,8.0,6.0,8.0,16.0,9.0,10.0,1.0,1.0,0.0,0.0,1.83,3.6,4.33,1.91,3.4,3.8,1.9,3.3,3.7,1.91,3.4,4.0,1.91,3.6,4.33
23/10/10,Chelsea,Wolves,2.0,0.0,H,1.0,0.0,H,L Probert,17.0,12.0,10.0,9.0,8.0,8.0,8.0,8.0,1.0,2.0,0.0,0.0,1.13,8.5,19.0,1.12,7.5,18.5,1.12,7.0,14.0,1.14,7.0,21.0,1.14,8.5,23.0
23/10/10,Sunderland,Aston Villa,1.0,0.0,H,1.0,0.0,H,M Halsey,13.0,11.0,6.0,7.0,11.0,13.0,4.0,11.0,1.0,2.0,0.0,0.0,2.4,3.25,3.0,2.4,3.2,2.85,2.4,3.2,2.7,2.4,3.1,3.1,2.4,3.25,3.12
23/10/10,Tottenham,Everton,1.0,1.0,D,1.0,1.0,D,M Jones,13.0,7.0,8.0,3.0,15.0,14.0,4.0,4.0,3.0,1.0,0.0,0.0,2.1,3.25,3.75,1.95,3.3,3.75,1.95,3.2,3.6,2.05,3.2,3.8,2.1,3.4,4.0
23/10/10,West Brom,Fulham,2.0,1.0,H,2.0,1.0,H,K Friend,14.0,9.0,7.0,3.0,3.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,2.2,3.25,3.4,2.1,3.2,3.4,2.2,3.2,3.0,2.2,3.2,3.4,2.15,3.3,3.75
23/10/10,West Ham,Newcastle,1.0,2.0,A,1.0,1.0,D,C Foy,5.0,13.0,1.0,8.0,12.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,2.38,3.25,3.1,2.35,3.2,2.9,2.2,3.2,3.0,2.4,3.2,3.0,2.38,3.3,3.2
23/10/10,Wigan,Bolton,1.0,1.0,D,0.0,0.0,D,H Webb,15.0,9.0,9.0,2.0,8.0,14.0,5.0,0.0,0.0,2.0,0.0,0.0,2.38,3.25,3.1,2.45,3.1,2.85,2.3,3.2,2.8,2.5,3.0,3.0,2.4,3.25,2.88
24/10/10,Liverpool,Blackburn,2.0,1.0,H,0.0,0.0,D,P Dowd,17.0,4.0,10.0,2.0,17.0,12.0,15.0,4.0,2.0,3.0,0.0,0.0,1.67,3.6,5.5,1.65,3.5,5.25,1.65,3.5,4.6,1.67,3.5,5.5,1.67,3.8,6.0
24/10/10,Man City,Arsenal,0.0,3.0,A,0.0,1.0,A,M Clattenburg,9.0,12.0,6.0,8.0,11.0,10.0,6.0,7.0,2.0,4.0,1.0,0.0,2.5,3.2,2.9,2.3,3.3,2.95,2.2,3.2,3.0,2.5,3.0,3.0,2.4,3.3,3.12
24/10/10,Stoke,Man United,1.0,2.0,A,0.0,1.0,A,A Marriner,6.0,12.0,2.0,5.0,6.0,13.0,5.0,6.0,2.0,2.0,0.0,0.0,5.5,3.75,1.67,5.25,3.6,1.63,4.4,3.5,1.7,5.0,3.5,1.73,6.0,3.75,1.67
30/10/10,Arsenal,West Ham,1.0,0.0,H,0.0,0.0,D,M Jones,20.0,6.0,13.0,3.0,14.0,18.0,7.0,4.0,2.0,2.0,0.0,0.0,1.17,7.0,17.0,1.15,7.0,14.0,1.2,5.5,12.0,1.17,7.0,15.0,1.18,7.5,19.0
30/10/10,Blackburn,Chelsea,1.0,2.0,A,1.0,1.0,D,P Walton,13.0,16.0,6.0,9.0,12.0,14.0,4.0,5.0,2.0,2.0,0.0,0.0,7.5,4.33,1.44,7.5,4.25,1.4,6.5,3.8,1.47,7.5,4.2,1.44,9.0,4.4,1.44
30/10/10,Everton,Stoke,1.0,0.0,H,0.0,0.0,D,L Probert,18.0,9.0,10.0,1.0,16.0,14.0,6.0,2.0,1.0,1.0,0.0,0.0,1.57,3.75,6.5,1.5,3.8,6.5,1.6,3.6,5.0,1.57,3.5,7.0,1.57,4.0,7.0
30/10/10,Fulham,Wigan,2.0,0.0,H,2.0,0.0,H,A Marriner,15.0,8.0,9.0,3.0,7.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,1.91,3.4,4.2,1.85,3.4,4.0,1.9,3.3,3.7,1.83,3.4,4.5,1.91,3.5,4.5
30/10/10,Man United,Tottenham,2.0,0.0,H,1.0,0.0,H,M Clattenburg,18.0,11.0,10.0,5.0,12.0,10.0,1.0,4.0,0.0,3.0,0.0,0.0,1.57,4.0,6.0,1.6,4.0,5.75,1.6,3.6,5.0,1.62,3.75,5.5,1.62,4.2,6.0
30/10/10,Wolves,Man City,2.0,1.0,H,1.0,1.0,D,M Dean,10.0,17.0,6.0,9.0,5.0,14.0,5.0,7.0,1.0,2.0,0.0,0.0,5.5,3.4,1.73,5.4,3.45,1.65,4.4,3.5,1.7,5.0,3.5,1.73,5.5,3.6,1.73
31/10/10,Aston Villa,Birmingham,0.0,0.0,D,0.0,0.0,D,H Webb,7.0,10.0,3.0,6.0,13.0,11.0,1.0,4.0,2.0,3.0,0.0,0.0,1.8,3.6,4.5,1.85,3.4,4.6,1.8,3.4,4.0,1.83,3.5,4.33,1.83,3.5,5.0
31/10/10,Bolton,Liverpool,0.0,1.0,A,0.0,0.0,D,M Atkinson,14.0,10.0,10.0,4.0,15.0,13.0,1.0,4.0,2.0,2.0,0.0,0.0,3.4,3.25,2.2,3.25,3.25,2.15,2.8,3.2,2.3,3.2,3.3,2.25,3.4,3.3,2.3
31/10/10,Newcastle,Sunderland,5.0,1.0,H,3.0,0.0,H,P Dowd,16.0,11.0,12.0,5.0,8.0,18.0,8.0,6.0,3.0,6.0,0.0,1.0,2.2,3.2,3.5,2.2,3.25,3.5,2.1,3.2,3.2,2.15,3.3,3.4,2.2,3.3,3.6
01/11/10,Blackpool,West Brom,2.0,1.0,H,1.0,0.0,H,M Oliver,21.0,12.0,8.0,5.0,16.0,13.0,8.0,2.0,2.0,3.0,0.0,2.0,2.9,3.25,2.5,2.75,3.2,2.45,2.55,3.2,2.55,2.75,3.3,2.5,3.0,3.3,2.5
06/11/10,Birmingham,West Ham,2.0,2.0,D,0.0,0.0,D,M Oliver,8.0,16.0,5.0,8.0,12.0,14.0,3.0,4.0,0.0,1.0,0.0,0.0,1.91,3.4,4.2,1.91,3.25,4.0,2.0,3.2,3.4,1.95,3.3,4.0,2.0,3.4,4.2
06/11/10,Blackburn,Wigan,2.0,1.0,H,0.0,0.0,D,K Friend,10.0,16.0,3.0,10.0,16.0,15.0,3.0,6.0,0.0,2.0,0.0,0.0,1.8,3.6,4.5,1.75,3.5,4.5,1.85,3.3,3.9,1.83,3.4,4.5,1.8,3.6,5.0
06/11/10,Blackpool,Everton,2.0,2.0,D,1.0,1.0,D,A Marriner,11.0,20.0,8.0,14.0,14.0,12.0,3.0,7.0,2.0,1.0,0.0,0.0,4.5,3.6,1.8,4.5,3.5,1.75,4.0,3.4,1.8,4.5,3.4,1.83,5.0,3.6,1.83
06/11/10,Bolton,Tottenham,4.0,2.0,H,1.0,0.0,H,C Foy,18.0,11.0,8.0,6.0,13.0,9.0,7.0,6.0,1.0,0.0,0.0,0.0,3.0,3.3,2.4,2.9,3.3,2.3,2.8,3.2,2.3,3.0,3.0,2.5,3.1,3.4,2.4
06/11/10,Fulham,Aston Villa,1.0,1.0,D,0.0,1.0,A,P Walton,14.0,15.0,10.0,8.0,12.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,2.2,3.25,3.4,2.1,3.2,3.4,2.3,3.1,2.9,2.2,3.1,3.5,2.2,3.3,3.5
06/11/10,Man United,Wolves,2.0,1.0,H,1.0,0.0,H,P Dowd,14.0,8.0,10.0,6.0,6.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,1.22,6.0,15.0,1.2,6.25,11.5,1.2,5.5,12.0,1.25,5.0,15.0,1.22,6.5,17.0
06/11/10,Sunderland,Stoke,2.0,0.0,H,1.0,0.0,H,M Atkinson,14.0,11.0,7.0,5.0,10.0,13.0,6.0,9.0,0.0,5.0,0.0,0.0,2.1,3.2,3.75,2.0,3.2,3.75,2.0,3.2,3.4,2.15,3.1,3.6,2.1,3.25,4.0
07/11/10,Arsenal,Newcastle,0.0,1.0,A,0.0,1.0,A,M Dean,11.0,7.0,8.0,2.0,16.0,12.0,12.0,2.0,3.0,1.0,1.0,0.0,1.29,5.5,11.0,1.22,5.75,11.5,1.25,5.0,10.0,1.3,5.0,11.0,1.29,6.0,12.0
07/11/10,Liverpool,Chelsea,2.0,0.0,H,2.0,0.0,H,H Webb,9.0,11.0,7.0,7.0,15.0,17.0,2.0,5.0,0.0,2.0,0.0,0.0,3.8,3.4,2.0,3.75,3.3,1.95,3.2,3.2,2.1,3.75,3.1,2.1,3.8,3.4,2.1
07/11/10,West Brom,Man City,0.0,2.0,A,0.0,2.0,A,L Probert,13.0,9.0,7.0,5.0,15.0,16.0,6.0,1.0,3.0,4.0,1.0,1.0,3.6,3.3,2.1,3.6,3.3,2.0,3.2,3.2,2.1,3.5,3.2,2.15,3.8,3.4,2.1
09/11/10,Stoke,Birmingham,3.0,2.0,H,1.0,0.0,H,M Clattenburg,19.0,14.0,12.0,10.0,6.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,2.1,3.2,3.75,2.05,3.2,3.6,2.1,3.2,3.2,2.05,3.25,3.75,2.1,3.3,3.8
09/11/10,Tottenham,Sunderland,1.0,1.0,D,0.0,0.0,D,H Webb,20.0,8.0,12.0,4.0,6.0,15.0,17.0,3.0,2.0,1.0,0.0,0.0,1.53,4.0,6.5,1.48,4.0,6.5,1.55,3.7,5.4,1.57,3.8,6.0,1.57,4.0,7.0
10/11/10,Aston Villa,Blackpool,3.0,2.0,H,1.0,1.0,D,A Taylor,19.0,12.0,12.0,6.0,7.0,10.0,11.0,8.0,2.0,3.0,0.0,0.0,1.62,3.75,6.0,1.6,3.5,5.75,1.6,3.6,5.0,1.62,3.75,5.5,1.67,3.8,6.0
10/11/10,Chelsea,Fulham,1.0,0.0,H,1.0,0.0,H,M Atkinson,19.0,5.0,10.0,3.0,14.0,15.0,4.0,4.0,2.0,0.0,1.0,0.0,1.2,6.5,15.0,1.18,6.25,13.0,1.2,5.5,12.0,1.22,5.5,15.0,1.22,6.5,17.0
10/11/10,Everton,Bolton,1.0,1.0,D,0.0,0.0,D,P Dowd,23.0,10.0,12.0,5.0,8.0,12.0,15.0,10.0,0.0,3.0,1.0,0.0,1.62,3.75,6.0,1.6,3.6,5.5,1.65,3.5,4.6,1.62,3.75,5.5,1.62,3.75,6.5
10/11/10,Man City,Man United,0.0,0.0,D,0.0,0.0,D,C Foy,6.0,7.0,4.0,4.0,10.0,12.0,8.0,5.0,0.0,2.0,0.0,0.0,2.63,3.25,2.75,2.5,3.2,2.7,2.65,3.3,2.4,2.7,3.1,2.7,2.62,3.3,2.88
10/11/10,Newcastle,Blackburn,1.0,2.0,A,0.0,1.0,A,M Jones,9.0,7.0,3.0,5.0,16.0,15.0,4.0,1.0,3.0,4.0,0.0,0.0,1.91,3.4,4.2,1.91,3.3,3.9,1.9,3.3,3.7,1.95,3.3,4.0,1.95,3.5,4.2
10/11/10,West Ham,West Brom,2.0,2.0,D,1.0,1.0,D,M Dean,8.0,14.0,5.0,6.0,13.0,5.0,6.0,7.0,3.0,0.0,0.0,0.0,2.3,3.25,3.2,2.25,3.25,3.05,2.2,3.2,3.0,2.38,3.3,2.9,2.3,3.4,3.25
10/11/10,Wigan,Liverpool,1.0,1.0,D,0.0,1.0,A,P Walton,10.0,8.0,8.0,3.0,7.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,4.75,3.6,1.75,4.5,3.7,1.7,4.3,3.4,1.75,4.8,3.6,1.73,5.0,3.75,1.8
10/11/10,Wolves,Arsenal,0.0,2.0,A,0.0,1.0,A,M Halsey,14.0,12.0,7.0,8.0,7.0,14.0,5.0,2.0,1.0,2.0,0.0,0.0,5.5,3.6,1.67,5.5,3.6,1.6,4.6,3.5,1.65,6.0,3.75,1.57,6.0,3.8,1.67
13/11/10,Aston Villa,Man United,2.0,2.0,D,0.0,0.0,D,M Dean,12.0,16.0,6.0,10.0,11.0,9.0,9.0,7.0,3.0,4.0,0.0,0.0,4.5,3.6,1.8,4.25,3.45,1.8,3.7,3.3,1.9,4.5,3.3,1.85,5.0,3.6,1.83
13/11/10,Man City,Birmingham,0.0,0.0,D,0.0,0.0,D,M Jones,21.0,5.0,11.0,3.0,15.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,1.4,4.5,8.5,1.38,4.5,7.5,1.4,4.1,7.0,1.44,4.33,7.0,1.4,4.6,9.0
13/11/10,Newcastle,Fulham,0.0,0.0,D,0.0,0.0,D,L Probert,13.0,10.0,7.0,8.0,11.0,19.0,5.0,5.0,2.0,2.0,0.0,0.0,1.91,3.4,4.2,1.85,3.4,4.0,1.9,3.3,3.7,1.91,3.3,4.2,2.0,3.4,4.33
13/11/10,Stoke,Liverpool,2.0,0.0,H,0.0,0.0,D,M Halsey,14.0,10.0,7.0,6.0,14.0,10.0,4.0,3.0,2.0,3.0,0.0,1.0,3.75,3.25,2.1,4.1,3.4,1.85,3.7,3.3,1.9,3.6,3.1,2.15,4.0,3.4,2.05
13/11/10,Tottenham,Blackburn,4.0,2.0,H,2.0,0.0,H,A Marriner,20.0,12.0,12.0,8.0,11.0,11.0,12.0,6.0,2.0,2.0,0.0,0.0,1.57,3.8,6.5,1.6,3.45,6.0,1.55,3.7,5.4,1.62,3.6,6.0,1.62,4.0,6.5
13/11/10,West Ham,Blackpool,0.0,0.0,D,0.0,0.0,D,K Friend,17.0,16.0,4.0,5.0,7.0,7.0,8.0,7.0,0.0,1.0,0.0,0.0,1.91,3.6,4.0,1.85,3.6,3.8,1.9,3.3,3.7,1.91,3.4,4.0,1.91,3.6,4.33
13/11/10,Wigan,West Brom,1.0,0.0,H,0.0,0.0,D,A Taylor,13.0,12.0,4.0,6.0,13.0,13.0,5.0,5.0,1.0,1.0,0.0,0.0,2.5,3.25,2.88,2.25,3.2,3.05,2.3,3.2,2.8,2.6,3.25,2.7,2.5,3.3,3.0
13/11/10,Wolves,Bolton,2.0,3.0,A,0.0,1.0,A,P Walton,10.0,13.0,6.0,7.0,10.0,10.0,12.0,3.0,1.0,0.0,0.0,0.0,2.4,3.1,3.2,2.2,3.2,3.2,2.4,3.2,2.7,2.4,3.2,3.0,2.4,3.3,3.2
14/11/10,Chelsea,Sunderland,0.0,3.0,A,0.0,1.0,A,C Foy,14.0,19.0,7.0,9.0,9.0,13.0,6.0,3.0,1.0,2.0,0.0,0.0,1.22,5.75,15.0,1.22,5.5,12.0,1.22,5.3,11.0,1.22,5.5,15.0,1.22,6.5,17.0
14/11/10,Everton,Arsenal,1.0,2.0,A,0.0,1.0,A,H Webb,14.0,13.0,7.0,8.0,15.0,14.0,9.0,2.0,2.0,2.0,0.0,0.0,3.4,3.3,2.2,3.1,3.25,2.2,3.2,3.2,2.1,3.3,3.2,2.25,3.4,3.4,2.25
20/11/10,Arsenal,Tottenham,2.0,3.0,A,2.0,0.0,H,P Dowd,12.0,10.0,7.0,6.0,17.0,16.0,2.0,6.0,3.0,1.0,0.0,0.0,1.62,4.0,5.5,1.6,3.75,5.25,1.7,3.5,4.4,1.62,4.0,5.0,1.67,4.2,5.5
20/11/10,Birmingham,Chelsea,1.0,0.0,H,1.0,0.0,H,M Halsey,1.0,24.0,1.0,9.0,9.0,2.0,4.0,14.0,2.0,0.0,0.0,0.0,5.0,3.6,1.73,5.0,3.6,1.67,4.4,3.5,1.7,4.4,3.6,1.8,5.25,3.6,1.75
20/11/10,Blackpool,Wolves,2.0,1.0,H,2.0,0.0,H,M Clattenburg,13.0,19.0,9.0,10.0,7.0,9.0,4.0,11.0,0.0,2.0,0.0,0.0,2.5,3.3,2.88,2.45,3.2,2.75,2.3,3.2,2.8,2.4,3.4,2.8,2.5,3.4,2.88
20/11/10,Bolton,Newcastle,5.0,1.0,H,2.0,0.0,H,H Webb,18.0,6.0,9.0,1.0,13.0,9.0,2.0,3.0,0.0,2.0,0.0,1.0,2.1,3.3,3.6,2.05,3.4,3.4,2.1,3.2,3.2,2.1,3.5,3.25,2.15,3.4,3.75
20/11/10,Liverpool,West Ham,3.0,0.0,H,3.0,0.0,H,L Probert,19.0,6.0,11.0,1.0,8.0,8.0,10.0,2.0,0.0,1.0,0.0,0.0,1.57,3.8,6.5,1.55,3.75,6.0,1.55,3.7,5.4,1.57,3.6,6.5,1.57,4.0,7.0
20/11/10,Man United,Wigan,2.0,0.0,H,1.0,0.0,H,M Atkinson,17.0,10.0,12.0,4.0,10.0,14.0,11.0,1.0,0.0,2.0,0.0,2.0,1.22,6.0,15.0,1.18,6.5,12.0,1.22,5.3,11.0,1.22,5.5,15.0,1.22,6.5,17.0
20/11/10,West Brom,Stoke,0.0,3.0,A,0.0,0.0,D,C Foy,15.0,6.0,8.0,4.0,10.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,2.2,3.2,3.5,2.1,3.1,3.5,2.2,3.2,3.0,2.05,3.3,3.6,2.25,3.3,3.6
21/11/10,Blackburn,Aston Villa,2.0,0.0,H,1.0,0.0,H,M Oliver,14.0,16.0,5.0,11.0,15.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,2.3,3.25,3.25,2.25,3.2,3.1,2.4,3.2,2.7,2.3,3.1,3.2,2.38,3.3,3.3
21/11/10,Fulham,Man City,1.0,4.0,A,0.0,3.0,A,L Mason,9.0,11.0,3.0,8.0,13.0,16.0,7.0,7.0,2.0,1.0,0.0,0.0,3.2,3.1,2.4,3.05,3.25,2.25,2.9,3.1,2.3,3.0,3.25,2.38,3.25,3.25,2.4
22/11/10,Sunderland,Everton,2.0,2.0,D,1.0,1.0,D,P Walton,13.0,10.0,8.0,8.0,5.0,7.0,4.0,4.0,0.0,2.0,0.0,0.0,2.6,3.2,2.8,2.5,3.1,2.8,2.4,3.2,2.7,2.62,3.1,2.8,2.62,3.3,2.88
27/11/10,Aston Villa,Arsenal,2.0,4.0,A,0.0,2.0,A,M Clattenburg,6.0,17.0,4.0,10.0,10.0,7.0,3.0,8.0,1.0,1.0,0.0,0.0,3.4,3.3,2.2,3.5,3.5,2.1,3.3,3.3,2.0,3.5,3.3,2.1,3.6,3.4,2.2
27/11/10,Bolton,Blackpool,2.0,2.0,D,0.0,1.0,A,M Dean,24.0,16.0,14.0,10.0,8.0,14.0,4.0,4.0,2.0,2.0,0.0,0.0,1.57,4.2,5.5,1.55,4.1,5.25,1.65,3.5,4.6,1.62,3.6,6.0,1.57,4.2,6.0
27/11/10,Everton,West Brom,1.0,4.0,A,1.0,2.0,A,L Mason,12.0,7.0,4.0,3.0,11.0,18.0,2.0,2.0,1.0,3.0,1.0,1.0,1.57,3.8,6.5,1.55,3.5,6.5,1.6,3.6,5.0,1.62,3.6,6.0,1.57,4.0,6.5
27/11/10,Fulham,Birmingham,1.0,1.0,D,0.0,1.0,A,H Webb,11.0,7.0,7.0,3.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,3.3,4.0,1.95,3.25,3.85,2.0,3.2,3.4,2.1,3.1,3.8,2.0,3.3,4.0
27/11/10,Man United,Blackburn,7.0,1.0,H,3.0,0.0,H,L Probert,15.0,3.0,11.0,2.0,6.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,1.25,5.5,13.0,1.22,5.5,12.5,1.2,5.5,12.0,1.3,5.0,11.0,1.29,6.0,13.0
27/11/10,Stoke,Man City,1.0,1.0,D,0.0,0.0,D,P Walton,16.0,9.0,9.0,4.0,8.0,10.0,6.0,2.0,2.0,2.0,0.0,0.0,3.4,3.25,2.2,3.5,3.4,2.15,2.8,3.2,2.3,3.75,3.1,2.1,3.5,3.3,2.2
27/11/10,West Ham,Wigan,3.0,1.0,H,1.0,0.0,H,M Halsey,15.0,10.0,9.0,10.0,8.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,3.5,3.75,1.91,3.4,3.8,2.0,3.2,3.4,2.1,3.3,3.5,2.05,3.4,4.0
27/11/10,Wolves,Sunderland,3.0,2.0,H,0.0,0.0,D,M Jones,14.0,15.0,8.0,9.0,11.0,10.0,11.0,5.0,2.0,3.0,0.0,0.0,2.6,3.2,2.8,2.55,3.2,2.65,2.4,3.2,2.7,2.5,3.1,2.9,2.62,3.3,2.88
28/11/10,Newcastle,Chelsea,1.0,1.0,D,1.0,1.0,D,A Marriner,5.0,17.0,3.0,13.0,9.0,11.0,6.0,7.0,2.0,1.0,0.0,0.0,5.0,3.6,1.73,5.0,3.6,1.65,4.6,3.5,1.65,5.0,3.3,1.8,5.25,3.75,1.73
