Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA
E0,07/10/2023,Man United,Brentford,2,1,H,0,1,A,A Madley,21,11,8,3,10,17,7,5,0,5,0,0,1.67,4.2,4.75,1.7,4.23,4.87,1.65,4.2,4.6,1.63,4.33,5.41
E0,07/10/2023,Crystal Palace,Nott'm Forest,0,0,D,0,0,D,C Pawson,8,16,2,5,7,12,3,7,0,1,0,0,2.2,3.1,3.6,2.26,3.3,3.54,2.15,3.25,3.5,2.34,3.12,3.64
E0,08/10/2023,Brighton,Liverpool,2,2,D,1,2,A,A Taylor,14,14,3,4,12,20,8,1,1,2,0,0,3.0,3.8,2.2,3.14,4.02,2.17,2.88,4.2,2.1,3.26,4.19,2.1
E0,08/10/2023,West Ham,Newcastle,2,2,D,1,0,H,P Bankes,5,10,3,3,11,18,4,2,3,3,0,0,3.2,3.75,2.1,3.41,3.79,2.12,3.3,3.7,2.05,3.58,3.73,2.11
E0,08/10/2023,Wolves,Aston Villa,1,1,D,0,0,D,R Jones,8,18,3,4,19,9,2,10,2,2,1,0,3.5,3.4,2.1,3.39,3.64,2.18,3.3,3.6,2.1,3.7,3.68,2.08
E0,08/10/2023,Arsenal,Man City,1,0,H,0,0,D,M Oliver,12,4,2,1,8,7,5,4,2,3,0,0,2.9,3.3,2.4,2.99,3.49,2.46,2.75,3.6,2.4,3.0,3.39,2.56
E0,21/10/2023,Liverpool,Everton,2,0,H,0,0,D,C Pawson,26,6,6,1,9,9,12,4,1,1,0,1,1.33,5.75,7.5,1.37,5.77,7.65,1.33,5.5,8.0,1.4,5.5,7.4
E0,21/10/2023,Bournemouth,Wolves,1,2,A,1,0,H,P Tierney,7,20,4,7,15,10,3,12,2,6,1,0,2.38,3.4,3.0,2.45,3.49,3.01,2.38,3.5,2.8,2.31,3.46,3.32
E0,21/10/2023,Brentford,Burnley,3,0,H,1,0,H,J Smith,23,6,10,1,14,12,5,5,5,2,0,1,1.83,3.75,4.2,1.87,3.77,4.37,1.75,3.8,4.4,1.74,3.9,5.09
E0,21/10/2023,Man City,Brighton,2,1,H,2,0,H,R Jones,10,5,6,3,9,11,2,2,2,2,1,0,1.4,5.25,6.5,1.42,5.45,6.93,1.4,5.5,6.5,1.36,5.69,7.74
E0,21/10/2023,Newcastle,Crystal Palace,4,0,H,3,0,H,T Robinson,10,17,7,3,7,12,6,8,2,3,0,0,1.45,4.5,7.0,1.46,4.63,7.7,1.44,4.5,7.5,1.48,4.49,7.68
E0,21/10/2023,Nott'm Forest,Luton,2,2,D,0,0,D,S Barrott,19,13,8,4,12,11,4,2,3,0,0,0,1.67,3.75,5.5,1.7,3.89,5.43,1.62,3.8,5.5,1.76,3.65,5.39
E0,21/10/2023,Chelsea,Arsenal,2,2,D,1,0,H,C Kavanagh,11,13,5,3,7,14,2,7,3,3,0,0,3.2,3.4,2.25,3.33,3.5,2.26,3.0,3.5,2.25,3.35,3.44,2.31
E0,21/10/2023,Sheffield United,Man United,1,2,A,1,1,D,M Oliver,12,14,6,5,12,10,5,4,3,1,0,0,6.5,5.25,1.4,7.57,5.24,1.41,7.5,5.0,1.4,7.8,5.6,1.38
E0,22/10/2023,Aston Villa,West Ham,4,1,H,1,0,H,D Coote,15,14,7,4,9,15,8,7,0,1,0,0,1.85,3.6,4.0,1.9,3.93,4.01,1.85,3.9,3.75,1.79,4.02,4.54
E0,23/10/2023,Tottenham,Fulham,2,0,H,1,0,H,A Taylor,15,10,5,3,10,14,3,5,2,0,0,0,1.5,4.5,6.0,1.51,4.85,6.06,1.5,4.6,5.8,1.52,4.72,6.13
E0,27/10/2023,Crystal Palace,Tottenham,1,2,A,0,0,D,A Madley,13,10,3,1,19,11,11,2,2,1,0,0,4.5,3.75,1.75,4.7,3.84,1.79,4.6,3.75,1.73,4.58,3.85,1.81
E0,28/10/2023,Chelsea,Brentford,0,2,A,0,0,D,S Hooper,17,7,2,5,12,7,10,1,1,4,0,0,1.65,4.0,5.25,1.66,4.15,5.32,1.62,4.0,5.5,1.65,4.05,5.6
E0,28/10/2023,Arsenal,Sheffield United,5,0,H,1,0,H,T Robinson,13,2,8,0,9,13,6,1,0,3,0,0,1.13,8.5,19.0,1.13,10.16,21.31,1.1,9.0,23.0,1.13,9.5,21.0
E0,28/10/2023,Bournemouth,Burnley,2,1,H,1,1,D,S Barrott,13,6,6,3,9,12,10,5,2,3,0,0,2.15,3.5,3.3,2.1,3.76,3.49,2.1,3.6,3.25,2.13,3.65,3.51
E0,28/10/2023,Wolves,Newcastle,2,2,D,1,2,A,A Taylor,11,13,6,5,13,15,8,7,1,4,0,0,4.2,4.0,1.75,4.22,3.99,1.84,4.33,3.9,1.75,4.11,3.75,1.93
E0,29/10/2023,West Ham,Everton,0,1,A,0,0,D,S Attwell,12,10,2,4,7,11,4,3,4,1,0,0,2.15,3.5,3.3,2.18,3.62,3.41,2.1,3.7,3.2,2.08,3.7,3.62
E0,29/10/2023,Aston Villa,Luton,3,1,H,1,0,H,J Brooks,17,7,6,1,11,10,6,4,3,2,0,0,1.25,6.5,9.5,1.28,6.23,10.8,1.25,6.0,10.0,1.34,5.85,8.55
E0,29/10/2023,Brighton,Fulham,1,1,D,1,0,H,M Salisbury,18,10,7,5,12,8,7,3,0,3,0,0,1.55,4.2,5.5,1.59,4.65,5.36,1.53,4.4,5.5,1.64,4.32,5.29
E0,29/10/2023,Liverpool,Nott'm Forest,3,0,H,2,0,H,C Kavanagh,21,9,8,1,9,13,8,3,2,3,0,0,1.29,5.75,11.0,1.27,6.51,10.09,1.25,6.5,10.0,1.22,7.31,12.08
E0,29/10/2023,Man United,Man City,0,3,A,0,1,A,P Tierney,7,21,3,10,9,4,7,12,4,1,0,0,5.0,3.8,1.67,5.16,4.07,1.69,4.8,4.0,1.65,5.6,4.3,1.61
E0,04/11/2023,Fulham,Man United,0,1,A,0,0,D,J Brooks,18,12,3,5,9,15,9,4,5,2,0,0,3.2,3.6,2.2,3.22,3.68,2.22,3.2,3.5,2.1,3.03,3.59,2.38
E0,04/11/2023,Brentford,West Ham,3,2,H,1,2,A,T Bramall,16,12,4,2,12,14,4,3,1,4,0,0,2.05,3.6,3.5,2.07,3.74,3.52,2.0,3.7,3.3,2.16,3.71,3.39
E0,04/11/2023,Burnley,Crystal Palace,0,2,A,0,1,A,P Bankes,17,4,5,3,9,12,12,1,0,5,0,0,2.75,3.25,2.6,2.89,3.24,2.65,2.8,3.0,2.6,3.53,3.21,2.31
E0,04/11/2023,Everton,Brighton,1,1,D,1,0,H,T Robinson,10,7,4,2,15,5,3,3,4,2,0,0,3.1,3.6,2.2,3.1,3.87,2.21,3.0,3.8,2.1,2.86,3.52,2.54
E0,04/11/2023,Man City,Bournemouth,6,1,H,3,0,H,C Pawson,21,5,8,1,8,9,12,1,0,1,0,0,1.1,11.0,19.0,1.08,12.84,29.22,1.06,10.0,26.0,1.09,11.5,28.5
E0,04/11/2023,Sheffield United,Wolves,2,1,H,0,0,D,R Jones,11,10,2,3,13,10,4,4,2,3,0,0,3.8,3.5,2.0,3.91,3.68,1.97,3.6,3.6,1.91,4.35,3.76,1.87
E0,04/11/2023,Newcastle,Arsenal,1,0,H,0,0,D,S Attwell,9,14,2,1,14,9,0,11,5,1,0,0,2.8,3.2,2.6,2.83,3.41,2.59,2.7,3.4,2.45,2.84,3.23,2.73
E0,05/11/2023,Nott'm Forest,Aston Villa,2,0,H,1,0,H,J Gillett,5,13,3,3,6,9,0,10,1,1,0,0,4.2,3.75,1.85,4.17,3.76,1.89,3.9,3.8,1.8,3.93,3.81,1.95
E0,05/11/2023,Luton,Liverpool,1,1,D,0,0,D,A Madley,8,24,5,6,7,13,4,7,1,1,0,0,12.0,6.5,1.22,11.23,6.76,1.24,11.0,6.5,1.2,15.0,8.5,1.18
E0,06/11/2023,Tottenham,Chelsea,1,4,A,1,1,D,M Oliver,8,17,5,8,12,21,1,6,1,5,2,0,2.0,3.75,3.5,2.14,3.73,3.34,2.1,3.7,3.0,2.37,3.65,3.0
E0,11/11/2023,Wolves,Tottenham,2,1,H,0,1,A,T Robinson,17,6,4,2,19,15,11,3,4,3,0,0,3.1,3.75,2.2,3.11,3.78,2.23,3.0,3.7,2.1,3.13,3.62,2.31
E0,11/11/2023,Arsenal,Burnley,3,1,H,1,0,H,M Oliver,16,8,6,5,8,9,3,3,0,1,1,0,1.18,7.0,17.0,1.19,7.47,14.74,1.15,7.0,15.0,1.19,7.49,16.59
E0,11/11/2023,Crystal Palace,Everton,2,3,A,1,1,D,S Barrott,13,8,4,4,9,18,9,2,1,4,0,0,2.45,3.2,3.0,2.45,3.2,3.19,2.38,3.2,2.9,2.71,3.12,2.96
E0,11/11/2023,Man United,Luton,1,0,H,0,0,D,G Scott,15,10,4,4,9,11,11,3,0,2,0,0,1.33,5.25,9.5,1.31,5.86,9.36,1.3,5.5,9.0,1.29,6.14,10.06
E0,11/11/2023,Bournemouth,Newcastle,2,0,H,0,0,D,C Kavanagh,19,8,10,5,10,4,6,5,2,1,0,0,4.75,4.0,1.73,4.52,4.06,1.76,4.5,4.0,1.65,3.9,3.76,1.97
E0,12/11/2023,Aston Villa,Fulham,3,1,H,2,0,H,S Hooper,12,9,6,5,4,17,2,2,2,5,0,0,1.57,4.2,5.5,1.6,4.27,5.67,1.53,4.2,5.5,1.64,4.22,5.4
E0,12/11/2023,Brighton,Sheffield United,1,1,D,1,0,H,J Brooks,11,9,6,1,13,16,6,3,3,2,1,0,1.25,5.75,13.0,1.24,6.8,11.28,1.2,6.5,12.0,1.27,6.23,11.19
E0,12/11/2023,Liverpool,Brentford,3,0,H,1,0,H,P Tierney,17,16,10,3,16,12,6,8,1,2,0,0,1.4,5.0,6.5,1.41,5.26,7.17,1.36,5.0,7.0,1.4,5.51,7.48
E0,12/11/2023,West Ham,Nott'm Forest,3,2,H,1,1,D,M Salisbury,16,10,6,5,9,12,9,4,2,2,0,0,1.85,3.6,4.0,1.89,3.79,4.1,1.83,3.7,3.8,1.81,3.84,4.59
E0,12/11/2023,Chelsea,Man City,4,4,D,2,2,D,A Taylor,17,15,9,10,12,15,3,3,5,3,0,0,5.0,3.7,1.73,4.92,3.8,1.75,4.8,3.7,1.67,4.8,4.0,1.76
E0,25/11/2023,Man City,Liverpool,1,1,D,1,0,H,C Kavanagh,16,8,5,3,9,11,9,6,1,3,0,0,1.73,4.2,4.2,1.75,4.37,4.24,1.65,4.33,4.2,1.7,4.42,4.61
E0,25/11/2023,Burnley,West Ham,1,2,A,0,0,D,S Barrott,11,11,5,3,11,7,4,5,1,3,0,0,3.4,3.5,2.05,3.58,3.54,2.12,3.25,3.7,2.0,3.48,3.43,2.23
E0,25/11/2023,Luton,Crystal Palace,2,1,H,0,0,D,J Gillett,8,16,3,8,15,12,4,5,6,1,0,0,3.6,3.3,2.1,3.7,3.41,2.13,3.4,3.4,2.05,4.12,3.42,2.03
E0,25/11/2023,Newcastle,Chelsea,4,1,H,1,1,D,S Hooper,14,7,5,4,13,19,4,2,4,4,0,1,2.55,3.5,2.63,2.65,3.46,2.73,2.45,3.5,2.6,2.6,3.55,2.76
E0,25/11/2023,Nott'm Forest,Brighton,2,3,A,1,2,A,A Taylor,18,11,5,5,12,7,6,4,2,4,0,1,3.2,3.6,2.15,3.32,3.63,2.19,3.0,3.6,2.15,3.69,3.63,2.07
E0,25/11/2023,Sheffield United,Bournemouth,1,3,A,0,2,A,A Madley,10,23,2,11,6,8,4,7,4,1,0,0,3.2,3.5,2.2,3.36,3.54,2.2,3.1,3.6,2.1,3.57,3.5,2.16
E0,25/11/2023,Brentford,Arsenal,0,1,A,0,0,D,T Robinson,9,15,3,4,9,7,1,8,1,1,0,0,4.5,3.75,1.75,4.74,3.82,1.78,4.33,3.75,1.73,5.8,4.05,1.65
E0,26/11/2023,Tottenham,Aston Villa,1,2,A,1,1,D,R Jones,18,15,8,5,11,13,9,3,0,4,0,0,2.3,3.8,2.8,2.36,3.93,2.82,2.25,3.9,2.7,2.7,3.7,2.58
E0,26/11/2023,Everton,Man United,0,3,A,0,1,A,J Brooks,24,9,6,4,10,8,6,5,3,0,0,0,2.7,3.4,2.55,2.75,3.51,2.6,2.7,3.6,2.38,2.68,3.45,2.75
E0,27/11/2023,Fulham,Wolves,3,2,H,1,1,D,M Salisbury,12,10,6,6,13,13,6,2,2,2,0,0,2.38,3.3,3.0,2.45,3.37,3.05,2.3,3.4,2.9,2.43,3.3,3.19
E0,02/12/2023,Arsenal,Wolves,2,1,H,2,0,H,P Bankes,19,6,6,3,10,10,4,0,1,2,0,0,1.25,5.5,12.0,1.29,5.9,10.82,1.22,5.8,12.0,1.24,6.5,13.0
E0,02/12/2023,Brentford,Luton,3,1,H,0,0,D,A Taylor,27,7,6,1,10,8,7,5,1,2,0,0,1.45,4.5,6.5,1.45,4.83,7.07,1.44,4.4,6.5,1.54,4.43,6.38
E0,02/12/2023,Burnley,Sheffield United,5,0,H,2,0,H,C Kavanagh,19,6,7,3,9,12,6,1,2,5,0,1,1.8,3.6,4.5,1.83,3.63,4.65,1.8,3.6,4.2,1.74,3.81,5.19
E0,02/12/2023,Nott'm Forest,Everton,0,1,A,0,0,D,P Tierney,13,12,2,3,15,14,4,3,1,0,0,0,2.75,3.25,2.6,2.85,3.31,2.64,2.62,3.4,2.5,2.88,3.16,2.76
E0,02/12/2023,Newcastle,Man United,1,0,H,0,0,D,R Jones,22,8,4,1,6,13,7,3,1,2,0,0,1.91,3.75,3.8,1.9,3.87,4.0,1.85,3.8,3.7,2.0,3.78,3.79
E0,03/12/2023,Bournemouth,Aston Villa,2,2,D,1,1,D,T Bramall,15,11,7,3,16,12,7,7,5,3,0,0,3.4,4.0,1.95,3.56,4.07,1.97,3.3,4.0,1.91,3.12,3.98,2.19
E0,03/12/2023,Chelsea,Brighton,3,2,H,2,1,H,C Pawson,8,18,5,9,16,12,5,8,3,5,1,0,1.73,4.2,4.2,1.75,4.21,4.4,1.67,4.2,4.2,1.6,4.45,5.5
E0,03/12/2023,Liverpool,Fulham,4,3,H,2,2,D,S Attwell,26,9,12,5,6,7,3,4,0,0,0,0,1.25,6.5,9.0,1.25,6.76,10.35,1.22,6.5,10.0,1.23,7.04,11.81
E0,03/12/2023,West Ham,Crystal Palace,1,1,D,1,0,H,M Oliver,9,9,3,2,17,7,2,3,2,0,0,0,2.0,3.5,3.8,2.01,3.56,3.92,1.95,3.5,3.6,1.94,3.58,4.26
E0,03/12/2023,Man City,Tottenham,3,3,D,2,1,H,S Hooper,18,8,4,4,14,14,10,8,4,4,0,0,1.29,6.0,9.0,1.27,6.42,9.75,1.25,6.0,9.0,1.23,7.6,10.75
E0,05/12/2023,Wolves,Burnley,1,0,H,1,0,H,J Gillett,7,12,4,3,11,15,6,8,2,4,0,0,1.85,3.6,4.2,1.92,3.6,4.35,1.83,3.6,4.0,1.95,3.65,4.13
E0,05/12/2023,Luton,Arsenal,3,4,A,1,2,A,S Barrott,6,23,4,9,14,7,3,8,2,1,0,0,17.0,7.0,1.18,14.73,6.77,1.22,15.0,6.5,1.17,15.5,7.25,1.2
E0,06/12/2023,Brighton,Brentford,2,1,H,1,1,D,P Bankes,18,8,7,2,10,8,7,3,3,1,0,0,1.91,3.8,3.75,1.94,3.89,3.79,1.85,3.9,3.6,1.76,4.1,4.57
E0,06/12/2023,Crystal Palace,Bournemouth,0,2,A,0,1,A,C Pawson,16,11,3,4,10,17,3,9,1,3,0,0,2.25,3.5,3.1,2.3,3.45,3.23,2.1,3.4,3.25,2.36,3.43,3.2
E0,06/12/2023,Fulham,Nott'm Forest,5,0,H,2,0,H,J Smith,14,4,6,1,7,10,6,1,0,1,0,0,2.0,3.4,3.75,2.06,3.5,3.81,1.91,3.6,3.6,2.06,3.46,3.94
E0,06/12/2023,Sheffield United,Liverpool,0,2,A,0,1,A,S Hooper,6,15,1,8,12,8,2,12,2,3,0,0,12.0,7.5,1.2,14.14,7.68,1.19,13.0,7.5,1.15,14.0,8.5,1.18
E0,06/12/2023,Aston Villa,Man City,1,0,H,0,0,D,J Brooks,22,2,7,2,13,13,6,0,2,2,0,0,4.75,4.2,1.7,4.35,4.29,1.75,4.2,4.2,1.67,5.12,4.33,1.64
E0,06/12/2023,Man United,Chelsea,2,1,H,1,1,D,C Kavanagh,28,13,9,3,12,12,12,4,4,0,0,0,2.88,3.4,2.45,2.88,3.67,2.42,2.75,3.6,2.3,2.86,3.61,2.49
E0,07/12/2023,Everton,Newcastle,3,0,H,0,0,D,T Robinson,21,13,6,3,18,8,5,2,3,0,0,0,3.25,3.25,2.25,3.17,3.41,2.36,3.0,3.5,2.2,3.28,3.45,2.31
E0,07/12/2023,Tottenham,West Ham,1,2,A,1,0,H,M Salisbury,23,11,7,5,11,12,8,4,3,3,0,0,1.75,4.2,4.2,1.8,4.31,4.04,1.75,4.2,3.8,1.67,4.4,4.9
E0,09/12/2023,Crystal Palace,Liverpool,1,2,A,0,0,D,A Madley,8,14,4,2,17,17,6,5,5,2,1,0,6.0,4.5,1.5,6.3,4.59,1.51,6.0,4.5,1.44,6.65,4.7,1.5
E0,09/12/2023,Brighton,Burnley,1,1,D,0,1,A,S Hooper,29,6,11,3,5,8,9,1,0,4,0,0,1.5,4.75,6.0,1.5,4.69,6.31,1.44,4.6,6.0,1.54,4.53,6.19
E0,09/12/2023,Man United,Bournemouth,0,3,A,0,1,A,P Bankes,20,10,3,4,7,10,10,4,3,1,0,0,1.55,4.33,5.75,1.55,4.7,5.52,1.5,4.6,5.5,1.67,4.48,4.78
E0,09/12/2023,Sheffield United,Brentford,1,0,H,1,0,H,S Attwell,9,10,4,4,14,13,3,4,5,1,0,0,4.2,3.8,1.75,4.47,3.84,1.81,4.6,3.7,1.7,4.71,3.91,1.78
E0,09/12/2023,Wolves,Nott'm Forest,1,1,D,1,1,D,S Barrott,10,8,4,2,9,11,4,3,0,1,0,0,1.85,3.6,4.33,1.89,3.56,4.44,1.75,3.7,4.2,1.99,3.34,4.42
E0,09/12/2023,Aston Villa,Arsenal,1,0,H,1,0,H,J Gillett,10,12,3,5,16,11,3,3,4,2,0,0,3.3,3.6,2.1,3.43,3.69,2.12,3.2,3.75,2.0,3.65,3.87,2.02
E0,10/12/2023,Everton,Chelsea,2,0,H,0,0,D,M Oliver,9,16,5,4,12,12,4,8,2,2,0,0,3.1,3.5,2.25,3.03,3.59,2.36,2.88,3.7,2.2,2.55,3.45,2.88
E0,10/12/2023,Fulham,West Ham,5,0,H,3,0,H,P Tierney,14,9,8,5,5,10,3,6,2,1,0,0,2.38,3.5,2.9,2.44,3.4,3.03,2.3,3.6,2.75,2.19,3.6,3.41
E0,10/12/2023,Luton,Man City,1,2,A,1,0,H,T Robinson,4,18,2,6,16,6,6,3,2,1,0,0,17.0,8.0,1.14,18.31,10.09,1.13,19.0,8.0,1.11,16.0,7.8,1.18
E0,10/12/2023,Tottenham,Newcastle,4,1,H,2,0,H,C Kavanagh,23,9,12,3,10,12,3,6,1,3,0,0,2.15,3.8,3.1,2.23,3.84,3.08,2.15,3.8,2.88,2.06,4.0,3.41
E0,15/12/2023,Nott'm Forest,Tottenham,0,2,A,0,1,A,J Gillett,15,12,1,6,16,11,6,4,2,4,0,1,4.2,4.2,1.73,4.51,4.14,1.76,4.4,4.0,1.67,5.14,4.19,1.68
E0,16/12/2023,Chelsea,Sheffield United,2,0,H,0,0,D,A Madley,15,6,6,1,9,14,7,6,1,3,0,0,1.22,6.5,13.0,1.24,6.69,11.68,1.22,6.0,12.0,1.18,8.04,15.9
E0,16/12/2023,Man City,Crystal Palace,2,2,D,1,0,H,P Tierney,19,5,9,2,12,9,6,1,1,1,0,0,1.18,8.0,13.0,1.17,7.98,15.35,1.14,7.5,15.0,1.18,7.6,20.24
E0,16/12/2023,Newcastle,Fulham,3,0,H,0,0,D,S Barrott,27,6,10,4,7,12,5,1,0,2,0,1,1.8,3.8,4.0,1.87,3.94,4.04,1.8,3.9,3.8,1.92,3.83,4.07
E0,16/12/2023,Burnley,Everton,0,2,A,0,2,A,A Taylor,14,9,2,6,9,8,8,6,0,1,0,0,3.6,3.4,2.1,3.66,3.44,2.13,3.3,3.5,2.05,3.28,3.57,2.26
E0,17/12/2023,Arsenal,Brighton,2,0,H,0,0,D,T Robinson,26,6,9,1,11,9,10,1,1,3,0,0,1.44,5.0,6.0,1.48,4.76,6.67,1.44,4.6,6.0,1.47,4.88,6.82
E0,17/12/2023,Brentford,Aston Villa,1,2,A,1,0,H,D Coote,4,15,3,5,19,6,7,12,6,4,1,1,3.2,3.75,2.1,3.24,3.73,2.19,3.2,3.7,2.05,3.18,3.46,2.36
E0,17/12/2023,West Ham,Wolves,3,0,H,2,0,H,C Kavanagh,13,14,4,3,12,15,6,6,3,1,0,0,2.15,3.5,3.3,2.12,3.62,3.5,2.1,3.5,3.2,1.9,3.65,4.34
E0,17/12/2023,Liverpool,Man United,0,0,D,0,0,D,M Oliver,34,6,8,1,13,8,12,0,2,4,0,1,1.3,6.0,8.0,1.32,5.99,8.37,1.25,6.0,8.5,1.33,6.1,8.5
E0,21/12/2023,Crystal Palace,Brighton,1,1,D,1,0,H,J Brooks,11,18,3,6,12,11,3,1,5,2,0,0,3.3,3.3,2.15,3.4,3.47,2.22,3.2,3.6,2.05,3.23,3.37,2.38
E0,22/12/2023,Aston Villa,Sheffield United,1,1,D,0,0,D,A Taylor,12,5,4,2,11,16,9,1,3,3,0,0,1.22,6.5,12.0,1.24,6.98,11.3,1.22,6.0,11.0,1.22,7.3,12.5
E0,23/12/2023,West Ham,Man United,2,0,H,0,0,D,S Hooper,12,11,5,3,13,15,4,4,2,3,0,0,2.6,3.6,2.6,2.65,3.65,2.62,2.5,3.6,2.5,2.1,3.89,3.39
E0,23/12/2023,Fulham,Burnley,0,2,A,0,0,D,R Welch,19,7,5,2,5,17,8,6,2,1,0,0,1.67,3.75,5.25,1.7,3.96,5.12,1.67,3.8,4.75,1.71,3.93,5.24
E0,23/12/2023,Luton,Newcastle,1,0,H,1,0,H,D England,16,15,5,2,11,5,6,7,2,1,0,0,4.75,4.2,1.65,4.91,4.36,1.65,4.8,4.0,1.62,5.32,4.12,1.67
E0,23/12/2023,Nott'm Forest,Bournemouth,2,3,A,0,0,D,R Jones,11,18,5,7,10,10,6,6,0,3,1,0,2.75,3.4,2.55,2.74,3.52,2.61,2.7,3.5,2.38,2.94,3.45,2.52
E0,23/12/2023,Tottenham,Everton,2,1,H,2,0,H,S Attwell,13,18,6,8,6,18,3,8,1,4,0,0,1.75,4.2,4.0,1.8,4.29,4.05,1.73,4.0,4.0,1.7,4.29,4.76
E0,23/12/2023,Liverpool,Arsenal,1,1,D,1,1,D,C Kavanagh,13,13,3,2,13,14,4,5,2,5,0,0,2.38,3.6,2.8,2.47,3.63,2.84,2.3,3.6,2.75,2.52,3.66,2.8
E0,24/12/2023,Wolves,Chelsea,2,1,H,0,0,D,D Coote,14,16,6,5,11,9,10,6,3,5,0,0,3.75,3.75,1.91,3.77,3.76,1.99,3.6,3.6,1.91,3.34,3.65,2.2
E0,26/12/2023,Newcastle,Nott'm Forest,1,3,A,1,1,D,C Kavanagh,19,15,7,6,10,11,10,2,3,3,0,0,1.5,4.33,5.75,1.51,4.42,6.64,1.44,4.33,6.5,1.4,5.15,8.1
E0,26/12/2023,Bournemouth,Fulham,3,0,H,1,0,H,T Robinson,16,8,4,3,10,10,6,5,0,2,0,0,2.15,3.6,3.2,2.22,3.69,3.2,2.15,3.5,3.1,1.92,3.9,3.97
E0,26/12/2023,Sheffield United,Luton,2,3,A,0,1,A,S Allison,21,12,6,4,13,13,9,4,5,0,0,0,2.3,3.3,3.1,2.46,3.32,3.07,2.3,3.25,3.0,2.46,3.29,3.15
E0,26/12/2023,Burnley,Liverpool,0,2,A,0,1,A,P Tierney,9,19,0,10,7,10,4,4,2,1,0,0,6.5,5.25,1.4,8.02,5.32,1.38,7.5,5.0,1.35,7.85,5.65,1.38
E0,26/12/2023,Man United,Aston Villa,3,2,H,0,2,A,C Pawson,13,10,7,4,10,10,3,6,1,3,0,0,2.6,3.5,2.6,2.68,3.62,2.61,2.5,3.6,2.5,2.35,3.77,2.98
E0,27/12/2023,Brentford,Wolves,1,4,A,1,3,A,A Madley,14,11,4,5,5,14,8,2,1,1,0,0,1.95,3.5,4.2,1.94,3.66,4.07,1.85,3.6,3.9,2.25,3.39,3.46
E0,27/12/2023,Chelsea,Crystal Palace,2,1,H,1,1,D,M Salisbury,9,13,4,5,13,16,4,3,3,2,0,0,1.67,4.0,5.0,1.72,3.89,5.06,1.65,3.9,4.6,1.81,3.76,4.72
E0,27/12/2023,Everton,Man City,1,3,A,1,0,H,J Brooks,7,23,2,9,13,5,8,4,4,2,0,0,5.75,4.0,1.57,6.32,4.1,1.57,5.5,4.2,1.53,5.5,3.97,1.68
E0,28/12/2023,Brighton,Tottenham,4,2,H,2,0,H,J Gillett,15,19,9,3,18,6,7,6,3,2,0,0,2.5,3.6,2.6,2.53,4.05,2.56,2.4,3.9,2.5,2.48,3.92,2.71
E0,28/12/2023,Arsenal,West Ham,0,2,A,0,1,A,M Oliver,30,6,8,3,8,8,10,3,2,0,0,0,1.33,5.5,7.5,1.36,5.49,8.28,1.3,5.5,8.0,1.29,6.09,10.81
E0,30/12/2023,Luton,Chelsea,2,3,A,0,2,A,P Tierney,15,12,6,8,14,21,7,2,2,2,0,0,6.5,4.2,1.5,6.05,4.65,1.52,5.8,4.4,1.5,5.55,4.6,1.58
E0,30/12/2023,Aston Villa,Burnley,3,2,H,2,1,H,S Attwell,19,9,7,5,9,14,6,2,4,1,0,1,1.36,5.25,7.5,1.38,5.29,8.1,1.33,5.0,8.0,1.41,5.3,7.94
E0,30/12/2023,Crystal Palace,Brentford,3,1,H,2,1,H,R Jones,13,9,6,4,14,10,7,4,0,1,0,0,2.2,3.3,3.4,2.22,3.3,3.58,2.15,3.4,3.2,2.15,3.27,3.89
E0,30/12/2023,Man City,Sheffield United,2,0,H,1,0,H,D Coote,18,4,4,2,5,6,12,2,1,1,0,0,1.08,11.0,29.0,1.07,14.55,28.9,1.04,12.0,29.0,1.07,14.0,36.0
E0,30/12/2023,Wolves,Everton,3,0,H,1,0,H,T Bramall,12,10,6,0,9,14,5,2,2,3,0,0,2.63,3.3,2.7,2.67,3.41,2.74,2.5,3.4,2.6,2.97,3.24,2.61
E0,30/12/2023,Nott'm Forest,Man United,2,1,H,0,0,D,T Robinson,8,10,2,5,9,11,4,5,2,4,0,0,3.2,3.6,2.15,3.33,3.72,2.15,3.1,3.6,2.1,3.31,3.66,2.21
E0,31/12/2023,Fulham,Arsenal,2,1,H,1,1,D,J Smith,15,13,4,3,11,10,5,4,4,1,0,0,5.25,4.5,1.55,5.94,4.29,1.57,5.5,4.2,1.53,5.78,4.22,1.61
E0,31/12/2023,Tottenham,Bournemouth,3,1,H,1,0,H,S Hooper,12,24,6,4,9,18,4,13,3,3,0,0,1.75,4.2,4.0,1.77,4.42,4.08,1.7,4.2,4.0,1.79,4.59,3.92
E0,01/01/2024,Liverpool,Newcastle,4,2,H,0,0,D,A Taylor,34,5,15,3,16,15,7,3,3,5,0,0,1.45,4.5,7.0,1.45,4.96,6.69,1.4,4.8,6.5,1.38,5.7,7.75
E0,02/01/2024,West Ham,Brighton,0,0,D,0,0,D,S Barrott,6,22,2,8,4,6,2,0,1,0,0,0,2.45,3.75,2.75,2.52,3.68,2.74,2.38,3.7,2.6,3.19,3.65,2.27
